edge_id,from_node,to_node,edge_type,layer,source,confidence,quantity,value,notes,metadata
2193,recipe:125,item:3001,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2194,item:1103,recipe:126,recipe_input,formal_game_data,runtime:LDB.recipes,exact,9,,,{}
2195,item:1401,recipe:126,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2196,item:1301,recipe:126,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2197,item:1404,recipe:126,recipe_input,formal_game_data,runtime:LDB.recipes,exact,9,,,{}
2198,recipe:126,item:3002,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2199,item:1103,recipe:127,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2200,item:1203,recipe:127,recipe_input,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2201,item:1301,recipe:127,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2202,item:1205,recipe:127,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2203,recipe:127,item:3003,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2204,item:1107,recipe:128,recipe_input,formal_game_data,runtime:LDB.recipes,exact,20,,,{}
2205,item:1119,recipe:128,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2206,item:1205,recipe:128,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2207,item:1401,recipe:128,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2208,item:1303,recipe:128,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2209,recipe:128,item:3004,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2210,item:1103,recipe:129,recipe_input,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2211,item:1203,recipe:129,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2212,item:1301,recipe:129,recipe_input,formal_game_data,runtime:LDB.recipes,exact,12,,,{}
2213,item:1407,recipe:129,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2214,recipe:129,item:3005,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2215,item:1104,recipe:130,recipe_input,formal_game_data,runtime:LDB.recipes,exact,12,,,{}
2216,item:1401,recipe:130,recipe_input,formal_game_data,runtime:LDB.recipes,exact,9,,,{}
2217,item:1112,recipe:130,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2218,item:1303,recipe:130,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2219,recipe:130,item:3006,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2220,item:2202,recipe:131,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2221,item:1103,recipe:131,recipe_input,formal_game_data,runtime:LDB.recipes,exact,12,,,{}
2222,item:1113,recipe:131,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2223,recipe:131,item:3007,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2224,item:1103,recipe:132,recipe_input,formal_game_data,runtime:LDB.recipes,exact,20,,,{}
2225,item:1204,recipe:132,recipe_input,formal_game_data,runtime:LDB.recipes,exact,20,,,{}
2226,item:1205,recipe:132,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2227,item:1206,recipe:132,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2228,recipe:132,item:3008,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2229,item:1006,recipe:133,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2230,recipe:133,item:1128,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2231,item:1128,recipe:134,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2232,item:1115,recipe:134,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2233,item:1116,recipe:134,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2234,recipe:134,item:1129,recipe_output,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2235,item:1129,recipe:135,recipe_input,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2236,item:1126,recipe:135,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2237,item:1113,recipe:135,recipe_input,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2238,recipe:135,item:1130,recipe_output,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2239,item:1104,recipe:136,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2240,recipe:136,item:1601,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2241,item:1601,recipe:137,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2242,item:1106,recipe:137,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2243,recipe:137,item:1602,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2244,item:1602,recipe:138,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2245,item:1107,recipe:138,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2246,recipe:138,item:1603,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2247,item:1104,recipe:139,recipe_input,formal_game_data,runtime:LDB.recipes,exact,9,,,{}
2248,item:1128,recipe:139,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2249,recipe:139,item:1604,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2250,item:1604,recipe:140,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2251,item:1106,recipe:140,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2252,item:1129,recipe:140,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2253,recipe:140,item:1605,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2254,item:1605,recipe:141,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2255,item:1107,recipe:141,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2256,item:1130,recipe:141,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2257,recipe:141,item:1606,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2258,item:1123,recipe:142,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2259,item:1102,recipe:142,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2260,item:1121,recipe:142,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2261,recipe:142,item:1607,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2262,item:1607,recipe:143,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2263,item:1206,recipe:143,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2264,item:1120,recipe:143,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2265,item:1122,recipe:143,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2266,recipe:143,item:1608,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2267,item:1104,recipe:144,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2268,item:1301,recipe:144,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2269,item:1128,recipe:144,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2270,item:1407,recipe:144,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2271,recipe:144,item:1609,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2272,item:1609,recipe:145,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2273,item:1303,recipe:145,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2274,item:1129,recipe:145,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2275,item:1405,recipe:145,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2276,recipe:145,item:1610,recipe_output,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2277,item:1610,recipe:146,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2278,item:1130,recipe:146,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2279,item:1127,recipe:146,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2280,recipe:146,item:1611,recipe_output,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2281,item:1101,recipe:147,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2282,item:1407,recipe:147,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2283,item:1301,recipe:147,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2284,item:1401,recipe:147,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2285,recipe:147,item:5101,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2286,item:5101,recipe:148,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2287,item:1204,recipe:148,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2288,item:1301,recipe:148,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2289,item:1404,recipe:148,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2290,recipe:148,item:5102,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2291,item:5101,recipe:149,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2292,item:1204,recipe:149,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2293,item:1303,recipe:149,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2294,item:1206,recipe:149,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2295,recipe:149,item:5103,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2296,item:1107,recipe:150,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2297,item:1406,recipe:150,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2298,item:1303,recipe:150,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2299,item:1206,recipe:150,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2300,recipe:150,item:5111,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2301,item:1125,recipe:151,recipe_input,formal_game_data,runtime:LDB.recipes,exact,20,,,{}
2302,item:1406,recipe:151,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2303,item:1303,recipe:151,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2304,item:1127,recipe:151,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2305,recipe:151,item:5112,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2306,item:1202,recipe:105,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2307,item:1104,recipe:105,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2308,recipe:105,item:1407,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2309,item:1103,recipe:152,recipe_input,formal_game_data,runtime:LDB.recipes,exact,12,,,{}
2310,item:1301,recipe:152,recipe_input,formal_game_data,runtime:LDB.recipes,exact,18,,,{}
2311,item:1302,recipe:152,recipe_input,formal_game_data,runtime:LDB.recipes,exact,6,,,{}
2312,item:1407,recipe:152,recipe_input,formal_game_data,runtime:LDB.recipes,exact,12,,,{}
2313,recipe:152,item:3009,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2314,item:2901,recipe:153,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2315,item:5202,recipe:153,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2316,item:5201,recipe:153,recipe_input,formal_game_data,runtime:LDB.recipes,exact,20,,,{}
2317,item:1305,recipe:153,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2318,recipe:153,item:2902,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2319,item:2305,recipe:154,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2320,item:5203,recipe:154,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2321,item:5206,recipe:154,recipe_input,formal_game_data,runtime:LDB.recipes,exact,30,,,{}
2322,item:1305,recipe:154,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2323,recipe:154,item:2318,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2324,item:2315,recipe:155,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2325,item:5204,recipe:155,recipe_input,formal_game_data,runtime:LDB.recipes,exact,10,,,{}
2326,item:5206,recipe:155,recipe_input,formal_game_data,runtime:LDB.recipes,exact,30,,,{}
2327,item:1305,recipe:155,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2328,recipe:155,item:2319,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2329,item:1803,recipe:156,recipe_input,formal_game_data,runtime:LDB.recipes,exact,8,,,{}
2330,item:5205,recipe:156,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2331,item:1127,recipe:156,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2332,item:1125,recipe:156,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2333,recipe:156,item:1804,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2334,item:1103,recipe:157,recipe_input,formal_game_data,runtime:LDB.recipes,exact,15,,,{}
2335,item:1205,recipe:157,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2336,item:1401,recipe:157,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2337,item:1303,recipe:157,recipe_input,formal_game_data,runtime:LDB.recipes,exact,5,,,{}
2338,recipe:157,item:3010,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2339,item:1204,recipe:158,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2340,item:1401,recipe:158,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2341,item:1120,recipe:158,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2342,recipe:158,item:1612,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2343,item:1612,recipe:159,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2344,item:1205,recipe:159,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2345,item:1119,recipe:159,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2346,recipe:159,item:1613,recipe_output,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2347,item:2013,recipe:160,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2348,item:1205,recipe:160,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2349,item:1303,recipe:160,recipe_input,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2350,recipe:160,item:2014,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2351,item:1101,recipe:161,recipe_input,formal_game_data,runtime:LDB.recipes,exact,3,,,{}
2352,item:1111,recipe:161,recipe_input,formal_game_data,runtime:LDB.recipes,exact,4,,,{}
2353,item:1401,recipe:161,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2354,item:1301,recipe:161,recipe_input,formal_game_data,runtime:LDB.recipes,exact,2,,,{}
2355,recipe:161,item:2401,recipe_output,formal_game_data,runtime:LDB.recipes,exact,1,,,{}
2356,theme:1,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,7,,"{""vein_spot"":7,""vein_count"":0.7,""vein_opacity"":0.6}"
2357,theme:1,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,5,,"{""vein_spot"":5,""vein_count"":0.6,""vein_opacity"":0.5}"
2358,theme:1,vein:3,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2359,theme:1,vein:4,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2360,theme:1,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,8,,"{""vein_spot"":8,""vein_count"":1,""vein_opacity"":0.7}"
2361,theme:1,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,11,,"{""vein_spot"":11,""vein_count"":1,""vein_opacity"":1}"
2362,theme:1,vein:7,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,18,,"{""vein_spot"":18,""vein_count"":1,""vein_opacity"":1}"
2363,theme:1,vein:11,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,1,0.3,0.3]}"
2364,theme:1,item:1000,theme_water_resource,formal_game_data,runtime:LDB.themes,exact,,,,{}
2365,theme:2,item:1120,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.96,,{}
2366,theme:2,item:1121,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.04,,{}
2367,theme:3,item:1120,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.96,,{}
2368,theme:3,item:1121,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.04,,{}
2369,theme:4,item:1011,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.7,,{}
2370,theme:4,item:1120,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.3,,{}
2371,theme:5,item:1011,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.7,,{}
2372,theme:5,item:1120,theme_gas_resource,formal_game_data,runtime:LDB.themes,exact,,0.3,,{}
2373,theme:6,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":0.5,""vein_opacity"":0.6}"
2374,theme:6,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,10,,"{""vein_spot"":10,""vein_count"":1,""vein_opacity"":0.6}"
2375,theme:6,vein:3,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2376,theme:6,vein:4,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,6,,"{""vein_spot"":6,""vein_count"":1,""vein_opacity"":1}"
2377,theme:6,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,10,,"{""vein_spot"":10,""vein_count"":1,""vein_opacity"":1}"
2378,theme:6,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,1,,"{""vein_spot"":1,""vein_count"":0.3,""vein_opacity"":0.3}"
2379,theme:6,vein:7,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2380,theme:6,vein:9,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.18,0.2,0.3]}"
2381,theme:7,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,7,,"{""vein_spot"":7,""vein_count"":1,""vein_opacity"":0.6}"
2382,theme:7,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,2,,"{""vein_spot"":2,""vein_count"":0.5,""vein_opacity"":0.6}"
2383,theme:7,vein:3,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,7,,"{""vein_spot"":7,""vein_count"":1,""vein_opacity"":1}"
2384,theme:7,vein:4,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":1,""vein_opacity"":1}"
2385,theme:7,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,8,,"{""vein_spot"":8,""vein_count"":0.7,""vein_opacity"":0.5}"
2386,theme:7,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,1,,"{""vein_spot"":1,""vein_count"":0.3,""vein_opacity"":0.3}"
2387,theme:7,vein:7,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2388,theme:7,vein:8,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0.3,0.5,0.7,0.5]}"
2389,theme:7,vein:10,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.3,0.2,0.6]}"
2390,theme:8,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,7,,"{""vein_spot"":7,""vein_count"":0.6,""vein_opacity"":0.6}"
2391,theme:8,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,2,,"{""vein_spot"":2,""vein_count"":0.3,""vein_opacity"":0.6}"
2392,theme:8,vein:3,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,12,,"{""vein_spot"":12,""vein_count"":0.9,""vein_opacity"":0.6}"
2393,theme:8,vein:4,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2394,theme:8,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,4,,"{""vein_spot"":4,""vein_count"":0.8,""vein_opacity"":0.5}"
2395,theme:8,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,10,,"{""vein_spot"":10,""vein_count"":1,""vein_opacity"":1}"
2396,theme:8,vein:7,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,22,,"{""vein_spot"":22,""vein_count"":1,""vein_opacity"":1}"
2397,theme:8,vein:11,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,1,0.3,1]}"
2398,theme:8,vein:13,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.5,0.2,1]}"
2399,theme:8,item:1000,theme_water_resource,formal_game_data,runtime:LDB.themes,exact,,,,{}
2400,theme:9,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,15,,"{""vein_spot"":15,""vein_count"":1,""vein_opacity"":1}"
2401,theme:9,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,15,,"{""vein_spot"":15,""vein_count"":1,""vein_opacity"":1}"
2402,theme:9,vein:3,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,2,,"{""vein_spot"":2,""vein_count"":0.6,""vein_opacity"":0.6}"
2403,theme:9,vein:4,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,9,,"{""vein_spot"":9,""vein_count"":1,""vein_opacity"":1}"
2404,theme:9,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,4,,"{""vein_spot"":4,""vein_count"":0.6,""vein_opacity"":0.5}"
2405,theme:9,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,2,,"{""vein_spot"":2,""vein_count"":0.3,""vein_opacity"":0.3}"
2406,theme:9,vein:7,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2407,theme:9,vein:9,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.2,0.6,0.7]}"
2408,theme:9,vein:10,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.2,0.6,0.7]}"
2409,theme:9,vein:12,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.1,0.2,0.8]}"
2410,theme:10,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,5,,"{""vein_spot"":5,""vein_count"":0.6,""vein_opacity"":1}"
2411,theme:10,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,1,,"{""vein_spot"":1,""vein_count"":0.2,""vein_opacity"":0.5}"
2412,theme:10,vein:3,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":0.8,""vein_opacity"":1}"
2413,theme:10,vein:4,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,10,,"{""vein_spot"":10,""vein_count"":1,""vein_opacity"":1}"
2414,theme:10,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,2,,"{""vein_spot"":2,""vein_count"":0.8,""vein_opacity"":1}"
2415,theme:10,vein:6,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,1,,"{""vein_spot"":1,""vein_count"":0.2,""vein_opacity"":0.3}"
2416,theme:10,vein:7,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2417,theme:10,vein:8,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0.3,1,0.8,1]}"
2418,theme:10,vein:10,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.2,0.6,0.4]}"
2419,theme:10,vein:12,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.1,0.2,0.4]}"
2420,theme:10,item:1000,theme_water_resource,formal_game_data,runtime:LDB.themes,exact,,,,{}
2421,theme:11,vein:1,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":0.5,""vein_opacity"":0.6}"
2422,theme:11,vein:2,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":0.5,""vein_opacity"":0.6}"
2423,theme:11,vein:3,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,3,,"{""vein_spot"":3,""vein_count"":0.5,""vein_opacity"":0.9}"
2424,theme:11,vein:4,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,6,,"{""vein_spot"":6,""vein_count"":1,""vein_opacity"":0.9}"
2425,theme:11,vein:5,theme_base_vein_config_present,formal_game_data,runtime:LDB.themes,exact,,12,,"{""vein_spot"":12,""vein_count"":1.2,""vein_opacity"":1.5}"
2426,theme:11,vein:6,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2427,theme:11,vein:7,theme_base_vein_config_absent,formal_game_data,runtime:LDB.themes,exact,,0,,"{""vein_spot"":0,""vein_count"":0,""vein_opacity"":0}"
2428,theme:11,vein:8,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0.25,0.5,0.6,0.8]}"
2429,theme:11,vein:9,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.2,0.6,0.7]}"
2430,theme:11,vein:12,theme_rare_vein_config,formal_game_data,runtime:LDB.themes,exact,,,,"{""rare_settings"":[0,0.2,0.3,0.7]}"
